experiences_offered,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,24-Hour Check-in,Air Conditioning,Breakfast,BuzzerWireless Intercom,Cable TV,Carbon Monoxide Detector,Cat(s),Dog(s),Doorman,Dryer,Elevator in Building,Essentials,FamilyKid Friendly,Fire Extinguisher,First Aid Kit,Free Parking on Premises,Free Parking on Street,Gym,Hair Dryer,Hangers,Heating,Hot Tub,Indoor Fireplace,Internet,Iron,Kitchen,Laptop Friendly Workspace,Lock on Bedroom Door,Other pet(s),Paid Parking Off Premises,Pets Allowed,Pets live on this property,Pool,Safety Card,Shampoo,Smoke Detector,Smoking Allowed,Suitable for Events,TV,Washer,Washer  Dryer,Wheelchair Accessible,Wireless Internet,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Allston,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Apartment,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30
none,1.0,0.91,f,t,f,t,1,1.0,1.0,1.0,70,1000,3500,100,100,1,0,1,30,0,6,33,308,20,79.0,8.0,6.0,10.0,9.0,9.0,8.0,f,f,f,f,1,4.17,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
none,0.96,0.68,f,t,t,t,3,1.0,1.0,2.0,379,1000,6450,100,100,1,0,3,1125,30,60,86,86,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,t,61,1.970908448,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,1.0,0.69,f,t,t,t,4,2.0,2.0,2.0,315,1000,3500,100,100,1,0,10,1125,9,39,69,344,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,13,1.970908448,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,0.99,0.81,f,t,t,t,6,1.0,1.0,2.0,200,1000,3500,99,50,3,39,1,1125,11,11,11,11,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,24,1.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.94,0.18,f,t,t,t,3,1.0,1.0,2.0,145,1000,3500,100,25,1,0,2,1125,4,13,43,318,4,87.0,9.0,9.0,10.0,9.0,10.0,9.0,f,f,f,f,1,0.41,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.98,0.55,f,t,t,t,5,2.0,2.0,2.0,319,1000,9145,100,100,1,0,3,1125,29,59,89,179,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,136,1.970908448,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.98,0.55,f,t,t,t,5,2.0,2.0,2.0,199,1000,3500,100,100,1,0,3,1125,30,56,86,113,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,136,1.970908448,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,f,t,f,t,1,0.5,1.0,1.0,52,1000,3500,100,100,1,0,1,1125,0,0,0,0,2,80.0,10.0,8.0,10.0,10.0,10.0,10.0,f,f,f,f,1,0.54,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,0.98,0.55,f,t,t,t,3,1.0,1.0,1.0,169,1000,3500,100,100,1,0,1,1125,27,57,87,173,1,80.0,8.0,10.0,10.0,10.0,8.0,8.0,f,f,f,f,136,0.18,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,f,t,f,t,2,1.0,1.0,2.0,75,1000,3500,100,100,1,0,1,60,0,0,0,0,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,1,1.970908448,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
none,1.0,0.98,f,t,t,t,2,1.0,1.0,1.0,193,950,3500,300,60,1,0,1,1125,2,14,44,266,56,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,f,f,1,3.83,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.0,1.0,f,t,t,t,4,1.0,0.0,2.0,155,1000,3500,100,100,2,15,2,14,0,0,0,30,16,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,f,f,1,0.66,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,0.3,1.0,f,t,f,t,3,1.0,1.0,1.0,150,1000,3500,100,75,1,0,3,14,5,9,9,9,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,1,1.58,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
none,0.99,0.81,f,t,t,t,8,1.0,2.0,3.0,299,1000,3500,99,60,4,45,1,1125,9,32,62,337,21,90.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,f,f,24,4.85,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.98,0.55,f,t,t,t,5,2.0,2.0,2.0,199,1000,3500,100,100,1,0,3,1125,30,60,90,365,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,136,1.970908448,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.98,0.55,f,t,t,t,3,1.0,1.0,1.0,169,1000,3500,100,100,1,0,3,1125,30,60,90,176,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,136,1.0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.86,0.71,f,t,f,t,2,1.0,0.0,1.0,103,1000,3500,100,100,1,0,1,1125,0,0,0,248,3,93.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,f,f,1,0.52,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
none,0.98,0.55,f,t,t,t,5,2.0,2.0,2.0,319,1000,9145,100,100,1,0,3,1125,29,59,89,179,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,136,0.22,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,f,t,t,t,2,1.0,0.0,1.0,120,1000,3500,300,75,1,0,1,1125,0,0,0,0,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,1,4.93,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,0.98,0.55,f,t,t,t,3,1.0,1.0,1.0,169,1000,6789,100,100,1,0,3,1125,29,59,89,179,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,136,1.970908448,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,f,t,t,t,1,1.0,0.0,1.0,72,1000,3500,100,15,1,30,1,1125,7,11,30,36,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,1,1.970908448,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,1.0,1.0,f,t,t,t,2,1.0,1.0,1.0,160,800,3500,100,20,1,0,4,1125,0,0,0,0,4,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,f,f,1,0.32,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,0.98,0.55,f,t,t,t,5,2.0,2.0,2.0,199,1000,3500,100,100,1,0,3,1125,30,60,90,117,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,136,1.970908448,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,f,t,f,t,1,1.0,1.0,1.0,52,1000,3500,100,100,1,0,1,1125,0,0,0,0,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,1,1.970908448,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,0.0,1.0,f,t,f,f,1,1.0,1.0,1.0,100,1000,3500,100,100,1,0,2,1125,29,59,89,364,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,1,1.970908448,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
none,1.0,0.79,f,t,f,f,4,1.0,1.0,2.0,160,1000,3500,100,10,4,15,1,1125,4,19,45,320,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,3,1.970908448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,f,t,f,t,5,1.0,2.0,2.0,200,1000,3500,100,80,1,0,2,1125,0,0,0,0,12,92.0,10.0,10.0,9.0,8.0,9.0,10.0,f,f,f,f,1,0.45,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,1.0,0.69,f,t,t,t,4,2.0,2.0,2.0,315,1000,3500,100,100,1,0,10,1125,21,39,69,69,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,13,1.970908448,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,1.0,1.0,f,t,t,t,4,1.0,1.0,1.0,250,1000,3500,100,100,1,0,2,1125,26,56,86,361,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,1,1.970908448,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
none,0.98,0.55,f,t,t,t,5,2.0,2.0,2.0,319,1000,9145,100,100,1,0,3,1125,29,59,89,179,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,136,1.970908448,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,0.96,t,t,t,t,2,1.0,1.0,1.0,180,1000,3500,500,30,1,0,2,1125,3,9,30,57,74,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,1,4.84,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.8,0.67,f,t,t,t,2,1.0,1.0,1.0,220,1000,3500,100,100,1,0,1,3,17,47,77,77,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,1,1.41,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,0.97,0.81,f,t,t,t,3,1.0,1.0,1.0,199,1000,3500,100,50,1,5,2,1125,0,0,0,122,14,88.0,8.0,9.0,8.0,8.0,10.0,9.0,f,f,f,f,17,3.68,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,1.0,0.5,f,t,t,t,1,1.0,1.0,1.0,310,1800,4800,100,60,14,0,1,1125,18,48,78,328,1,60.0,8.0,2.0,4.0,8.0,10.0,4.0,f,f,f,f,2,0.09,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
none,0.97,0.81,f,t,t,t,3,1.0,1.0,1.0,238,1000,3500,100,50,1,5,2,1125,0,0,0,189,10,92.0,9.0,10.0,9.0,9.0,10.0,9.0,f,f,f,f,17,2.63,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,0.98,0.55,f,t,t,t,5,2.0,2.0,2.0,199,1000,3500,100,100,1,0,3,1125,30,60,90,117,1,40.0,10.0,10.0,2.0,4.0,2.0,4.0,f,f,f,f,136,0.21,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.96,0.68,f,t,t,t,5,2.0,2.0,3.0,279,1000,8070,100,100,1,0,3,1125,30,60,86,86,15,91.0,9.0,10.0,10.0,9.0,10.0,9.0,f,f,f,t,61,0.65,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,0.98,0.65,f,t,t,f,3,1.0,1.0,2.0,135,1000,3500,100,50,1,0,2,38,3,5,18,18,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,2,1.970908448,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
none,0.71,0.98,f,t,t,t,2,1.0,1.0,1.0,169,1000,3500,307,72,1,0,3,1125,29,59,89,135,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,t,f,f,58,1.970908448,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,f,t,t,t,3,1.0,0.0,1.0,142,726,2562,100,45,1,0,3,1125,0,0,0,0,32,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,f,f,1,1.87,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.98,0.55,f,t,t,t,5,2.0,2.0,2.0,199,1000,3500,100,100,1,0,3,1125,30,60,90,117,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,136,0.29,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
